account_id,customer_id,branch_id,account_type,balance,open_date,status
3557,58500,139,Salary,60014.47,2025-06-21,Active
9098,54228,117,Savings,50003.69,2025-06-21,Active
16639,3081,62,Savings,52238.19,2025-06-21,Dormant
27237,51790,74,Savings,95507.78,2025-06-21,Active
32393,48759,115,Savings,7529.31,2025-06-21,Active
38862,45514,51,Current,17336.65,2025-06-21,Active
39444,47509,87,Savings,117678.67,2025-06-21,Active
55811,12638,128,Salary,10985.43,2025-06-21,Active
62400,15320,98,Savings,66460.17,2025-06-21,Active
66129,15491,146,Savings,21426.5,2025-06-21,Active
79621,56059,137,Savings,9672.67,2025-06-21,Active
81485,25203,138,Savings,52320.81,2025-06-21,Active
1249,27028,86,Fixed Deposit,14640.04,2025-06-22,Dormant
5733,7289,58,Current,40509.9,2025-06-22,Active
26735,33906,88,Current,48173.06,2025-06-22,Active
28864,19613,149,Savings,41009.17,2025-06-22,Active
28871,22535,45,Savings,92649.88,2025-06-22,Active
50738,28784,42,Salary,100027.8,2025-06-22,Active
56598,56251,116,Current,24010.13,2025-06-22,Active
71269,57647,141,Salary,9095.27,2025-06-22,Active
2698,21099,50,Salary,5726.31,2025-06-23,Active
3662,46913,110,Savings,4061.82,2025-06-23,Active
4875,15685,76,Fixed Deposit,14476.56,2025-06-23,Active
11097,3393,114,Salary,94751.08,2025-06-23,Active
17704,2448,11,Savings,52622.41,2025-06-23,Active
20866,38780,44,Savings,65495.97,2025-06-23,Active
38284,52838,5,Salary,16074.01,2025-06-23,Active
48906,819,121,Current,44066.68,2025-06-23,Dormant
76221,42973,123,Fixed Deposit,41682.39,2025-06-23,Closed
79793,47286,100,Salary,3788.48,2025-06-23,Active
84965,59011,86,Salary,59059.43,2025-06-23,Active
86234,4813,17,Fixed Deposit,19255.2,2025-06-23,Active
87772,46386,11,Savings,32149.77,2025-06-23,Dormant
94907,29463,118,Fixed Deposit,24275.41,2025-06-23,Active
1100,4129,104,Savings,67692.56,2025-06-24,Active
3930,26818,77,Current,15949.4,2025-06-24,Active
12508,11310,43,Fixed Deposit,61334.77,2025-06-24,Active
19143,47389,52,Current,2989.25,2025-06-24,Active
36963,36638,6,Savings,96331.39,2025-06-24,Active
38281,52969,49,Salary,65432.72,2025-06-24,Active
47629,57324,113,NRI,61909.43,2025-06-24,Active
71006,33833,136,Current,34563.55,2025-06-24,Active
78184,47137,7,Savings,86327.63,2025-06-24,Active
82313,43844,47,Savings,3595.67,2025-06-24,Dormant
83966,25303,112,Fixed Deposit,17506.95,2025-06-24,Active
84264,41621,44,Savings,15712.93,2025-06-24,Active
88651,4511,101,Savings,85584.21,2025-06-24,Active
16054,37931,142,Savings,68572.05,2025-06-25,Active
24904,4564,124,Savings,91465.36,2025-06-25,Active
41743,45496,124,Savings,45330.88,2025-06-25,Active
43648,482,15,Savings,37416.42,2025-06-25,Active
52999,3909,100,Current,53608.13,2025-06-25,Closed
59255,25803,121,Current,24999.39,2025-06-25,Active
59655,51858,59,Current,55370.72,2025-06-25,Active
62853,4211,55,NRI,17865.85,2025-06-25,Active
64068,14150,86,Savings,20313.2,2025-06-25,Dormant
65071,37971,100,Savings,17168.97,2025-06-25,Active
73530,46682,6,NRI,9498.06,2025-06-25,Active
83716,19776,107,Savings,1810.01,2025-06-25,Active
91491,58223,148,Savings,26782.21,2025-06-25,Active
2699,1605,140,Current,100633.52,2025-06-26,Active
3935,27217,63,Salary,82955.32,2025-06-26,Active
12219,38513,118,Savings,28342.45,2025-06-26,Closed
14570,26130,142,Savings,18249.7,2025-06-26,Active
14640,53146,116,Salary,33570.89,2025-06-26,Active
20360,2976,76,Current,25688.96,2025-06-26,Active
29984,42906,68,Savings,17088.04,2025-06-26,Dormant
30883,299,73,Savings,29997.96,2025-06-26,Dormant
44336,58801,113,Savings,40406.11,2025-06-26,Active
48617,37117,132,Current,11584.95,2025-06-26,Active
54723,58292,113,Current,1868.06,2025-06-26,Active
62128,20113,13,Fixed Deposit,7773.68,2025-06-26,Active
62497,45256,87,Fixed Deposit,33373.7,2025-06-26,Active
69692,182,32,Savings,153268.94,2025-06-26,Active
89429,33117,59,Salary,14292.16,2025-06-26,Active
92691,28549,25,Savings,55933.59,2025-06-26,Active
3353,35076,120,Current,21100.42,2025-06-27,Active
4584,44708,65,Savings,10671.81,2025-06-27,Active
15930,34051,95,Fixed Deposit,26120.85,2025-06-27,Active
29735,315,147,Current,27438.97,2025-06-27,Active
35114,58724,56,Savings,104673.64,2025-06-27,Active
35586,23031,50,Savings,24553.34,2025-06-27,Active
37299,15368,19,Savings,123264.88,2025-06-27,Active
43194,24512,94,Fixed Deposit,15359,2025-06-27,Active
47831,4643,24,Savings,2092.9,2025-06-27,Active
48243,18977,136,Savings,1859.45,2025-06-27,Active
53070,17735,110,Savings,29685.87,2025-06-27,Dormant
55878,9545,97,Salary,2847.59,2025-06-27,Active
67089,55581,111,Current,56633.42,2025-06-27,Active
78756,13425,18,Salary,47440.14,2025-06-27,Dormant
83321,49362,74,Salary,35489.65,2025-06-27,Active
87290,35087,60,Current,27724.05,2025-06-27,Closed
89555,25639,122,Savings,81907.91,2025-06-27,Dormant
16450,8557,87,Salary,59886.47,2025-06-28,Active
30920,11114,98,Savings,25786.74,2025-06-28,Active
34973,18549,113,Current,93604.51,2025-06-28,Active
51951,55347,39,Salary,140871.83,2025-06-28,Active
70440,29414,31,Savings,62051.51,2025-06-28,Active
84646,32895,81,Savings,42516.52,2025-06-28,Active
85519,21592,79,Current,44673.5,2025-06-28,Dormant
87558,23938,97,Current,37634.01,2025-06-28,Active
94288,31737,44,Savings,34086.36,2025-06-28,Active
94300,42052,3,Salary,79959.25,2025-06-28,Active
5518,42052,92,Salary,61612.57,2025-06-29,Active
7234,29133,122,Savings,171692.74,2025-06-29,Active
12020,55885,104,Savings,51086.97,2025-06-29,Dormant
30159,46443,65,Salary,13208.7,2025-06-29,Active
34998,17042,19,Savings,39606.96,2025-06-29,Active
45949,10642,122,Savings,156723.12,2025-06-29,Active
46461,22689,55,Savings,30360.44,2025-06-29,Active
47324,4252,99,Savings,18481.32,2025-06-29,Active
48700,7768,10,Savings,6337.74,2025-06-29,Active
53221,775,57,Savings,53006.67,2025-06-29,Active
54909,30939,124,Salary,164556.57,2025-06-29,Dormant
63163,35094,72,Current,86821.29,2025-06-29,Dormant
82060,22420,89,Savings,142632.16,2025-06-29,Active
82242,46285,19,Salary,8325,2025-06-29,Dormant
89264,23254,56,Current,7992.86,2025-06-29,Active
89798,25288,47,Current,116903.73,2025-06-29,Active
5541,22986,135,Savings,63825.73,2025-06-30,Active
15436,31055,142,Savings,24428.91,2025-06-30,Active
16009,30544,120,Savings,33254.05,2025-06-30,Active
16814,21016,8,Savings,25197.82,2025-06-30,Active
18720,34227,145,NRI,37493.37,2025-06-30,Dormant
18827,51392,70,Savings,51822.24,2025-06-30,Active
23120,19148,150,Savings,139157.71,2025-06-30,Active
72196,54497,85,Current,31580.31,2025-06-30,Dormant
85241,12190,55,Salary,20660.93,2025-06-30,Active
85896,16873,54,Savings,35253.26,2025-06-30,Dormant
88530,33737,37,Current,20453,2025-06-30,Active
88848,35276,9,Savings,6101.35,2025-06-30,Active
90345,58437,39,Current,23246.94,2025-06-30,Active
94184,21046,55,Savings,76177.63,2025-06-30,Active
321,25252,37,Current,72790.35,2025-07-01,Active
2806,58029,97,Current,26439.24,2025-07-01,Active
5725,17726,130,Savings,20492.75,2025-07-01,Active
18525,32089,109,Savings,27531.8,2025-07-01,Active
20380,27829,64,Salary,7685.89,2025-07-01,Active
34147,10345,37,Current,40330.62,2025-07-01,Active
55033,30352,126,Fixed Deposit,45931.17,2025-07-01,Active
64272,53514,55,Savings,14292.36,2025-07-01,Active
72884,30613,48,Salary,60795.76,2025-07-01,Active
75846,36098,11,Fixed Deposit,45446.77,2025-07-01,Active
75967,40187,111,Savings,120490.04,2025-07-01,Active
92819,46920,93,Current,68130.55,2025-07-01,Active
2517,38764,32,Savings,103625.25,2025-07-02,Active
6945,24206,84,Savings,10541.14,2025-07-02,Dormant
7006,19705,124,Savings,52836.35,2025-07-02,Active
9637,34860,94,NRI,43976.15,2025-07-02,Active
9933,44373,103,Savings,153572.49,2025-07-02,Active
12223,35073,6,Current,38515.87,2025-07-02,Active
26247,54443,74,Salary,7327.53,2025-07-02,Active
30581,54631,59,Salary,94567.66,2025-07-02,Active
31405,34800,142,Savings,32464.36,2025-07-02,Active
33302,30701,95,Savings,21531.77,2025-07-02,Active
38373,2249,10,Savings,10265.25,2025-07-02,Closed
42009,52743,96,Savings,5591.06,2025-07-02,Closed
42227,14229,53,Savings,33232.96,2025-07-02,Active
49453,41670,55,Savings,100905.73,2025-07-02,Active
53282,49383,142,Savings,19447.35,2025-07-02,Active
60057,41088,91,Savings,33875.98,2025-07-02,Dormant
62544,26870,126,Salary,22131.77,2025-07-02,Active
68520,1735,5,Savings,36873.53,2025-07-02,Active
75167,41471,104,Salary,18014.04,2025-07-02,Active
84616,30432,85,Current,14694.65,2025-07-02,Active
883,23242,5,Current,44370.98,2025-07-03,Active
7064,18172,111,Current,17058.31,2025-07-03,Active
19112,4845,112,Savings,56557.52,2025-07-03,Active
19688,48359,78,Savings,20537.12,2025-07-03,Active
20846,33002,138,Savings,58572.42,2025-07-03,Active
21810,33463,145,Savings,909.37,2025-07-03,Active
29499,38459,62,Current,73027.85,2025-07-03,Active
32622,3622,56,Savings,7971.84,2025-07-03,Dormant
39439,44136,72,Savings,19377.67,2025-07-03,Active
41660,48533,47,Current,65125.72,2025-07-03,Active
72894,55285,95,Salary,95072.37,2025-07-03,Active
73157,10000,55,Current,58300.43,2025-07-03,Active
76613,45917,108,Savings,158323.82,2025-07-03,Active
77284,14300,109,Savings,34555.01,2025-07-03,Active
85264,30736,126,Savings,46989.33,2025-07-03,Active
92011,48302,82,Current,61024.74,2025-07-03,Dormant
5754,55427,94,Current,9000.42,2025-07-04,Active
7933,35814,115,Savings,27094.79,2025-07-04,Active
8865,6513,150,Savings,17661.45,2025-07-04,Active
27934,16845,114,Current,114196.79,2025-07-04,Active
38368,19309,22,Fixed Deposit,73994.2,2025-07-04,Active
38721,39502,70,Savings,32788.51,2025-07-04,Active
42867,58772,1,Current,119024.11,2025-07-04,Active
46815,57533,28,Current,17503.85,2025-07-04,Active
53287,11641,36,Fixed Deposit,32107.09,2025-07-04,Active
56732,36196,127,Savings,129785.56,2025-07-04,Dormant
59367,16599,82,Fixed Deposit,31989.85,2025-07-04,Dormant
59527,19969,97,Fixed Deposit,95357.04,2025-07-04,Active
60145,12039,60,Savings,30654.81,2025-07-04,Active
60970,41524,90,Current,10488.05,2025-07-04,Active
61012,13663,73,Savings,1090.84,2025-07-04,Active
62728,2292,149,Salary,11141.48,2025-07-04,Active
67310,49927,71,Fixed Deposit,1866.4,2025-07-04,Active
71568,3379,21,Current,22179.99,2025-07-04,Active
92098,4571,30,Fixed Deposit,104443.48,2025-07-04,Active
17783,20935,24,NRI,162655.88,2025-07-05,Active
33925,9125,142,Savings,2596.59,2025-07-05,Active
38838,47927,69,Savings,3417.47,2025-07-05,Dormant
40138,46161,26,Salary,29440.45,2025-07-05,Active
43332,40799,141,Savings,127803.39,2025-07-05,Active
51853,34910,21,Savings,10902.85,2025-07-05,Active
52689,39771,113,Savings,8953.48,2025-07-05,Active
64946,31808,124,NRI,61963.08,2025-07-05,Active
66969,54390,103,Savings,629.2,2025-07-05,Active
67882,5535,121,Savings,36656.22,2025-07-05,Active
76685,46057,59,Current,112102.18,2025-07-05,Closed
89938,36092,71,Savings,38189.04,2025-07-05,Active
9200,19577,17,Current,4599.96,2025-07-06,Closed
10180,34241,71,Savings,136583.27,2025-07-06,Active
10558,8715,96,Savings,189810.2,2025-07-06,Active
11281,23579,122,Current,54545.37,2025-07-06,Active
19534,27509,1,Savings,43202.27,2025-07-06,Active
20472,59386,125,Savings,22496.81,2025-07-06,Active
21374,31836,102,Savings,41501,2025-07-06,Active
34888,43939,108,Salary,3009.38,2025-07-06,Active
56285,18239,5,Fixed Deposit,31488.7,2025-07-06,Active
59177,52426,84,Current,49113.83,2025-07-06,Active
64381,53933,52,Fixed Deposit,36287.29,2025-07-06,Active
349,48488,95,Current,10300.88,2025-07-07,Active
5451,21268,37,NRI,25519.79,2025-07-07,Dormant
29930,2466,125,Savings,88515.02,2025-07-07,Active
35406,39093,115,Savings,8081.17,2025-07-07,Active
46230,53238,113,Salary,97237.41,2025-07-07,Active
64074,42861,97,Current,40028.94,2025-07-07,Dormant
74385,3111,36,Salary,53913.58,2025-07-07,Dormant
75439,42579,4,Current,78553.22,2025-07-07,Active
84963,43230,76,Savings,105735.47,2025-07-07,Active
3753,24312,27,Savings,138635.08,2025-07-08,Closed
10600,30378,33,Savings,34525.31,2025-07-08,Active
28268,30550,1,Salary,78972.31,2025-07-08,Closed
28862,40149,59,Current,6032.88,2025-07-08,Active
34188,8630,122,Current,13377.71,2025-07-08,Active
53057,45327,71,Current,22497.25,2025-07-08,Active
77005,47643,88,Salary,26586.05,2025-07-08,Dormant
79722,32041,25,Salary,47318.99,2025-07-08,Dormant
86850,27769,124,NRI,22454.47,2025-07-08,Active
86943,57968,58,Salary,57825.55,2025-07-08,Active
90852,30284,130,Current,29365.12,2025-07-08,Active
7322,43382,122,NRI,25915.75,2025-07-09,Active
16971,58816,5,Savings,101191.69,2025-07-09,Active
32750,44287,24,Savings,65626.71,2025-07-09,Active
37479,21163,22,NRI,65981.65,2025-07-09,Active
39998,44905,35,Salary,13195.55,2025-07-09,Active
41925,28653,30,Savings,14029.76,2025-07-09,Active
55403,31661,141,Current,46532.75,2025-07-09,Dormant
65925,35442,70,Salary,160665.13,2025-07-09,Active
66798,54611,150,Savings,71825.03,2025-07-09,Active
81949,31052,123,Savings,528.47,2025-07-09,Active
90070,35609,135,Savings,5703.43,2025-07-09,Active
16234,24500,10,Current,64138.57,2025-07-10,Active
19269,5832,14,Savings,1077.78,2025-07-10,Active
24536,33519,31,Savings,13581.32,2025-07-10,Active
62882,55833,91,NRI,39174.5,2025-07-10,Active
83813,46128,1,Savings,32061.58,2025-07-10,Dormant
84760,43821,121,Fixed Deposit,4532.37,2025-07-10,Active
87700,13738,113,Savings,24446.77,2025-07-10,Active
3375,10232,67,Savings,52176.67,2025-07-11,Active
5829,6782,133,Savings,1454.19,2025-07-11,Active
12072,51706,136,Savings,45401.32,2025-07-11,Active
36887,25687,85,Fixed Deposit,17572.2,2025-07-11,Active
38793,41639,81,Savings,39869.21,2025-07-11,Active
40337,42771,112,Savings,60218.46,2025-07-11,Active
69763,20111,93,Salary,25443.32,2025-07-11,Active
79338,58833,34,Savings,51142.02,2025-07-11,Active
94174,19741,51,Current,59203.17,2025-07-11,Active
94424,24013,74,Salary,14174.65,2025-07-11,Active
4860,49994,20,Salary,119732.99,2025-07-12,Active
25088,40366,136,Fixed Deposit,137620.28,2025-07-12,Active
38299,2027,82,NRI,10613.41,2025-07-12,Dormant
38352,34874,140,Salary,54584.37,2025-07-12,Dormant
60013,17835,124,Current,33258.69,2025-07-12,Active
65360,17612,76,Current,32165.38,2025-07-12,Active
66893,39118,101,Savings,1576.16,2025-07-12,Active
71937,35177,2,Current,27786.69,2025-07-12,Dormant
75176,19539,40,Savings,1139.23,2025-07-12,Active
75561,44379,146,Savings,41794.94,2025-07-12,Active
84151,29902,13,Current,5452.81,2025-07-12,Active
88768,36021,66,Current,32238.57,2025-07-12,Active
3427,40355,44,Savings,10867.51,2025-07-13,Active
22941,25073,76,Savings,25615.29,2025-07-13,Active
26290,7824,3,Fixed Deposit,1003.95,2025-07-13,Active
33205,32221,134,Savings,28529.75,2025-07-13,Active
35375,48735,61,Current,22241.67,2025-07-13,Active
38046,49402,64,Fixed Deposit,24038.73,2025-07-13,Active
46252,11141,90,Savings,45413.58,2025-07-13,Active
61889,321,136,Savings,32191.64,2025-07-13,Active
67558,7378,39,Savings,5723.71,2025-07-13,Active
69018,1186,114,Savings,53283.62,2025-07-13,Active
75293,30748,96,Current,182183.41,2025-07-13,Active
25024,33445,38,Savings,27529.77,2025-07-14,Active
42280,5313,122,Salary,41569.01,2025-07-14,Active
45005,22861,5,Salary,22228.9,2025-07-14,Dormant
46898,59030,34,Savings,37415.89,2025-07-14,Active
47784,35182,12,Savings,71985.26,2025-07-14,Active
64324,40383,78,Fixed Deposit,8452.96,2025-07-14,Active
66710,50247,69,Salary,126959.34,2025-07-14,Active
67867,6772,141,Current,37584.72,2025-07-14,Active
93543,16327,114,Current,47677.19,2025-07-14,Dormant
7177,1917,136,Salary,13689.51,2025-07-15,Active
11775,25887,58,Current,56132.92,2025-07-15,Active
12938,40519,125,Savings,35148.3,2025-07-15,Active
23687,46514,132,Savings,80053.65,2025-07-15,Dormant
25517,12161,147,Savings,6140.04,2025-07-15,Active
32487,29863,76,Savings,18473.5,2025-07-15,Dormant
33380,10965,17,Savings,686.25,2025-07-15,Active
37997,19056,7,Salary,106928.71,2025-07-15,Active
47963,51396,49,Savings,147563.63,2025-07-15,Active
51597,7219,118,Current,23340.06,2025-07-15,Active
64211,16015,145,Current,9460.25,2025-07-15,Active
65566,21437,4,Savings,78641.02,2025-07-15,Active
73661,56207,34,Fixed Deposit,115787.53,2025-07-15,Active
87613,36040,90,Savings,116553.91,2025-07-15,Active
3225,7022,133,Savings,23896.93,2025-07-16,Dormant
16014,33515,61,Savings,14757.68,2025-07-16,Active
20171,44965,15,Savings,19520.03,2025-07-16,Active
52074,37279,128,Savings,48530.13,2025-07-16,Active
54045,48108,95,Fixed Deposit,10643.13,2025-07-16,Active
66234,55173,144,Salary,19399.71,2025-07-16,Active
73167,49412,28,Salary,9834.19,2025-07-16,Active
80153,47715,54,Current,83069.82,2025-07-16,Active
80265,7372,132,Savings,6067.29,2025-07-16,Active
89189,58953,73,Savings,67640.95,2025-07-16,Active
1952,5596,109,NRI,2217.32,2025-07-17,Active
2299,19854,44,Salary,43397.39,2025-07-17,Active
6218,54144,37,Fixed Deposit,211877.01,2025-07-17,Active
16105,17227,64,Savings,156518.26,2025-07-17,Active
18879,36234,69,Current,66787.83,2025-07-17,Active
19109,42481,94,Current,8272.27,2025-07-17,Active
25042,57176,115,NRI,148801.03,2025-07-17,Active
35364,9950,74,Savings,6841.87,2025-07-17,Active
35787,58252,2,NRI,54913.74,2025-07-17,Active
39556,6257,106,Savings,39767.32,2025-07-17,Active
44717,3302,111,Current,126194.22,2025-07-17,Active
46110,36837,130,Salary,901.92,2025-07-17,Active
63495,28176,24,Savings,37652.67,2025-07-17,Active
63694,26363,99,Fixed Deposit,104794.73,2025-07-17,Dormant
70551,13104,117,NRI,72527.09,2025-07-17,Active
87904,1197,63,Current,15517.64,2025-07-17,Active
9065,45453,123,Current,71253.69,2025-07-18,Active
33361,14120,119,Savings,20290.16,2025-07-18,Active
36052,52398,67,Savings,15284.91,2025-07-18,Active
36111,15568,83,Savings,11883.05,2025-07-18,Active
39908,48356,82,Savings,10411.66,2025-07-18,Active
53900,14170,31,Salary,166150.4,2025-07-18,Active
63255,27040,128,Salary,91430.75,2025-07-18,Active
64014,51047,4,Fixed Deposit,28686.86,2025-07-18,Active
68689,42268,51,Savings,104655.1,2025-07-18,Active
73092,26831,150,NRI,55548.1,2025-07-18,Active
75253,36310,72,Current,72956.21,2025-07-18,Active
85621,6725,106,Salary,25450.59,2025-07-18,Active
3525,7015,120,Savings,11134.27,2025-07-19,Active
20793,28904,82,Savings,28467.23,2025-07-19,Active
21287,38218,109,Salary,716.14,2025-07-19,Dormant
22660,32541,85,Current,135754.51,2025-07-19,Active
26737,31683,133,Savings,105089.5,2025-07-19,Closed
42684,48004,42,Savings,117283.15,2025-07-19,Active
45232,31399,22,Savings,2337.55,2025-07-19,Dormant
47521,14219,34,Salary,145452.91,2025-07-19,Active
54212,32921,126,Savings,82644.21,2025-07-19,Active
54338,22366,67,NRI,44518.43,2025-07-19,Active
73312,42813,45,Current,51765.29,2025-07-19,Active
74012,22624,112,Savings,39016.35,2025-07-19,Active
79758,57551,32,Savings,20780.69,2025-07-19,Dormant
86218,5528,80,Savings,82292.44,2025-07-19,Dormant
86318,13911,22,Current,21618.05,2025-07-19,Active
91377,26217,102,Current,176673.28,2025-07-19,Dormant
4351,18697,69,Savings,22068.21,2025-07-20,Active
6662,3959,27,Fixed Deposit,40959.08,2025-07-20,Active
6998,25135,56,Savings,48782.92,2025-07-20,Active
8970,52057,101,Salary,261279.84,2025-07-20,Active
15892,645,77,Current,3360.6,2025-07-20,Active
36217,10676,132,Savings,8809.16,2025-07-20,Active
37428,52203,17,Salary,2492.99,2025-07-20,Active
57729,2348,60,Savings,9379.64,2025-07-20,Active
61332,10107,3,Savings,33048.56,2025-07-20,Active
70017,57321,145,Fixed Deposit,46843.7,2025-07-20,Active
7009,45938,140,Savings,91864.17,2025-07-21,Active
7759,29030,41,Savings,27533.24,2025-07-21,Active
8196,17788,42,Savings,63219.65,2025-07-21,Active
8600,33422,34,Savings,2492.56,2025-07-21,Active
8613,1167,93,Savings,25050.15,2025-07-21,Active
20520,45471,136,Savings,135485.56,2025-07-21,Active
30569,39912,110,Savings,12898.63,2025-07-21,Active
44635,46752,129,NRI,716.11,2025-07-21,Active
50418,53465,7,Current,6240.92,2025-07-21,Active
